support,itemsets
0.021696252465483234,"frozenset({'20712', '22386'})"
0.01972386587771203,"frozenset({'20712', '22411'})"
0.015374500581601173,"frozenset({'20712', '85099C'})"
0.015323926566530116,"frozenset({'20712', '23199'})"
0.016537702928235472,"frozenset({'20712', '21931', '85099B'})"
0.017245739139230262,"frozenset({'20712', '22386', '85099B'})"
0.015020482476103778,"frozenset({'20712', '85099B', '22411'})"
0.016689424973448642,"frozenset({'22666', '22961'})"
0.016942295048803926,"frozenset({'22960', '22666'})"
0.01992616193799626,"frozenset({'22666', '22720'})"
0.02564102564102564,"frozenset({'22355', '20724'})"
0.01744803519951449,"frozenset({'22355', '20725'})"
0.01689172103373287,"frozenset({'22383', '22355'})"
0.016385980883022302,"frozenset({'22355', '85099B'})"
0.01542507459667223,"frozenset({'20727', '22355'})"
0.027360542153441563,"frozenset({'85099B', '21928'})"
0.020330754058564708,"frozenset({'22411', '21928'})"
0.01931927375714358,"frozenset({'22386', '21928'})"
0.018004349365296112,"frozenset({'21931', '21928'})"
0.015475648611743286,"frozenset({'21928', '85099C'})"
0.02017903201335154,"frozenset({'21929', '21928'})"
0.015829666717240683,"frozenset({'85099B', '21928', '22411'})"
0.01613311080766702,"frozenset({'22386', '85099B', '21928'})"
0.017397461184443432,"frozenset({'20711', '85099B'})"
0.015071056491174835,"frozenset({'21931', '20711'})"
0.021493956405199008,"frozenset({'85099B', '20724'})"
0.01992616193799626,"frozenset({'20725', '20724'})"
0.016183684822738076,"frozenset({'22383', '20724'})"
0.016183684822738076,"frozenset({'21212', '20724'})"
0.017802053305011886,"frozenset({'20727', '20724'})"
0.01542507459667223,"frozenset({'20728', '20724'})"
0.025539877610883527,"frozenset({'20719', '20724'})"
0.02306175087240176,"frozenset({'20719', '22355'})"
0.015627370656956456,"frozenset({'20719', '20725'})"
0.015071056491174835,"frozenset({'20719', '85099B'})"
0.016992869063874982,"frozenset({'20719', '22355', '20724'})"
0.02639963586709149,"frozenset({'22356', '20724'})"
0.02073534617913316,"frozenset({'22356', '22355'})"
0.019976735953067315,"frozenset({'20719', '22356'})"
0.015323926566530116,"frozenset({'22356', '20725'})"
0.016638850958377586,"frozenset({'22356', '22355', '20724'})"
0.01643655489809336,"frozenset({'20719', '22356', '20724'})"
0.01689172103373287,"frozenset({'21232', '21231'})"
0.01962271784756992,"frozenset({'22578', '22577'})"
0.01689172103373287,"frozenset({'22617', '22138'})"
0.021696252465483234,"frozenset({'22385', '85099B'})"
0.01744803519951449,"frozenset({'21931', '22385'})"
0.01714459110908815,"frozenset({'22385', '22386'})"
0.01658827694330653,"frozenset({'47566', '85099B'})"
0.019976735953067315,"frozenset({'47566', '22423'})"
0.01972386587771203,"frozenset({'85123A', '47566'})"
0.017650331259798716,"frozenset({'84596B', '84596F'})"
0.031962777524907705,"frozenset({'22697', '22698'})"
0.019825013907854145,"frozenset({'22698', '22423'})"
0.030243261012491782,"frozenset({'22698', '22699'})"
0.017346887169372376,"frozenset({'22697', '22698', '22423'})"
0.0167399989885197,"frozenset({'22423', '22698', '22699'})"
0.015222778536388005,"frozenset({'22423', '22698', '22697', '22699'})"
0.027360542153441563,"frozenset({'22697', '22698', '22699'})"
0.01542507459667223,"frozenset({'85099B', '22720'})"
0.015121630506245891,"frozenset({'85123A', '22720'})"
0.01572851868709857,"frozenset({'22423', '22720'})"
0.02073534617913316,"frozenset({'22722', '22720'})"
0.015627370656956456,"frozenset({'22993', '22960'})"
0.015071056491174835,"frozenset({'22993', '22720'})"
0.02462954533960451,"frozenset({'23206', '20725'})"
0.018560663531077732,"frozenset({'20728', '23206'})"
0.022707732766904364,"frozenset({'23206', '22383'})"
0.0198755879229252,"frozenset({'23206', '22382'})"
0.020988216254488445,"frozenset({'23206', '20727'})"
0.017650331259798716,"frozenset({'23206', '22384'})"
0.01542507459667223,"frozenset({'23206', '23203'})"
0.02230314064633591,"frozenset({'23206', '23209'})"
0.019015829666717242,"frozenset({'21931', '23199'})"
0.01845951550093562,"frozenset({'23206', '23199'})"
0.027613412228796843,"frozenset({'85099B', '23199'})"
0.01845951550093562,"frozenset({'22386', '23199'})"
0.016841147018661812,"frozenset({'22411', '23199'})"
0.02159510443534112,"frozenset({'23203', '23199'})"
0.01977443989278309,"frozenset({'23201', '23199'})"
0.020937642239417388,"frozenset({'23201', '85099B'})"
0.018712385576290902,"frozenset({'23201', '23203'})"
0.018864107621504072,"frozenset({'23206', '23207'})"
0.015677944672027513,"frozenset({'23207', '20725'})"
0.016183684822738076,"frozenset({'23207', '22383'})"
0.015374500581601173,"frozenset({'23207', '22382'})"
0.015323926566530116,"frozenset({'23207', '20727'})"
0.015071056491174835,"frozenset({'23207', '23209'})"
0.016638850958377586,"frozenset({'23204', '20724'})"
0.015172204521316948,"frozenset({'23204', '22355'})"
0.018257219440651392,"frozenset({'23206', '23208'})"
0.01542507459667223,"frozenset({'23208', '20725'})"
0.01729631315430132,"frozenset({'23209', '23208'})"
0.024427249279320284,"frozenset({'47566', '23298'})"
0.021493956405199008,"frozenset({'23202', '85099B'})"
0.018408941485864562,"frozenset({'23202', '23199'})"
0.02609619177666515,"frozenset({'23203', '23202'})"
0.01603196277752491,"frozenset({'23201', '23202'})"
0.020533050118848935,"frozenset({'23200', '23199'})"
0.01588024073231174,"frozenset({'23200', '23202'})"
0.018712385576290902,"frozenset({'23203', '23200'})"
0.029181206695999596,"frozenset({'23203', '85099B'})"
0.016335406867951246,"frozenset({'23203', '20725'})"
0.018965255651646185,"frozenset({'23209', '20727'})"
0.018510089516006675,"frozenset({'23209', '22383'})"
0.015121630506245891,"frozenset({'20728', '23209'})"
0.02548930359581247,"frozenset({'23209', '23203'})"
0.023365194962828097,"frozenset({'23209', '20725'})"
0.015829666717240683,"frozenset({'23209', '85099B'})"
0.017346887169372376,"frozenset({'23209', '22382'})"
0.01613311080766702,"frozenset({'23170', '23171'})"
0.027613412228796843,"frozenset({'23300', '23301'})"
0.0155767966418854,"frozenset({'22423', '23245'})"
0.015071056491174835,"frozenset({'23322', '23321'})"
0.01628483285288019,"frozenset({'23343', '23344'})"
0.015475648611743286,"frozenset({'23295', '23293'})"
