support,itemsets
0.016537702928235472,frozenset({'23353'})
0.01628483285288019,frozenset({'23354'})
0.03954887978556618,frozenset({'23355'})
0.02407323117382289,frozenset({'23356'})
0.01426187225003793,frozenset({'23367'})
0.011733171496485105,frozenset({'23368'})
0.011126283315632429,frozenset({'23382'})
0.011986041571840389,frozenset({'23389'})
0.011581449451271937,frozenset({'23393'})
0.010620543164921864,frozenset({'23395'})
0.010974561270419259,frozenset({'23397'})
0.01137915339098771,frozenset({'23399'})
0.010418247104637637,frozenset({'23426'})
0.010064228999140242,frozenset({'23434'})
0.02007788398320943,frozenset({'23439'})
0.010873413240277146,frozenset({'23480'})
0.020988216254488445,frozenset({'23493'})
0.01036767308956658,frozenset({'23494'})
0.016942295048803926,frozenset({'23503'})
0.01051939513477975,frozenset({'23504'})
0.013149243918474688,frozenset({'23534'})
0.010873413240277146,frozenset({'23535'})
0.013958428159611591,frozenset({'23570'})
0.012997521873261518,frozenset({'23571'})
0.017094017094017096,frozenset({'23581'})
0.013098669903403632,frozenset({'23582'})
0.01643655489809336,frozenset({'23583'})
0.012340059677337784,frozenset({'35961'})
0.02306175087240176,frozenset({'35970'})
0.08521721539473019,frozenset({'47566'})
0.011783745511556162,frozenset({'48111'})
0.010165377029282354,frozenset({'48116'})
0.01036767308956658,frozenset({'48129'})
0.0311535932837708,frozenset({'48138'})
0.02058362413391999,frozenset({'48184'})
0.01845951550093562,frozenset({'48185'})
0.030344409042633896,frozenset({'48187'})
0.014514742325393213,frozenset({'48188'})
0.029939816922065442,frozenset({'48194'})
0.016841147018661812,frozenset({'71053'})
0.022252566631264858,frozenset({'71459'})
0.015981388762453853,frozenset({'71477'})
0.014767612400748495,frozenset({'72741'})
0.03342942396196834,frozenset({'79321'})
0.05563141657816214,frozenset({'82482'})
0.027461690183583673,frozenset({'82483'})
0.0346432003236737,frozenset({'82484'})
0.030597279117989176,frozenset({'82486'})
0.01775147928994083,frozenset({'82551'})
0.018408941485864562,frozenset({'82552'})
0.01471703838567744,frozenset({'82567'})
0.01542507459667223,frozenset({'82578'})
0.031912203509836645,frozenset({'82580'})
0.020482476103777878,frozenset({'82581'})
0.022100844586051688,frozenset({'82582'})
0.030799575178273402,frozenset({'82583'})
0.027562838213725786,frozenset({'82600'})
0.012946947858190462,frozenset({'84050'})
0.027057098063015223,frozenset({'84077'})
0.022707732766904364,frozenset({'84347'})
0.026146765791736207,frozenset({'84375'})
0.0346432003236737,frozenset({'84378'})
0.034794922368886864,frozenset({'84380'})
0.029484650786425936,frozenset({'84692'})
0.03140646335912608,frozenset({'84755'})
0.012188337632124614,frozenset({'84792'})
0.01355383603904314,frozenset({'84832'})
0.027057098063015223,frozenset({'84836'})
0.0735851919283872,frozenset({'84879'})
0.017549183229656602,frozenset({'84945'})
0.04576948363930612,frozenset({'84946'})
0.017549183229656602,frozenset({'84947'})
0.014666464370606383,frozenset({'84949'})
0.010620543164921864,frozenset({'84969'})
0.036817882971729124,frozenset({'84978'})
0.01689172103373287,frozenset({'84987'})
0.02579274768623881,frozenset({'84988'})
0.041875284478834776,frozenset({'84991'})
0.031103019268699742,frozenset({'84992'})
0.013199817933545745,frozenset({'85048'})
0.01603196277752491,frozenset({'85053'})
0.02624791382187832,frozenset({'85066'})
0.024174379203965004,frozenset({'85150'})
0.034238608203105245,frozenset({'85152'})
0.011278005360845597,frozenset({'85227'})
0.016234258837809133,frozenset({'15056BL'})
0.02306175087240176,frozenset({'15056N'})
0.01254235573762201,frozenset({'16161P'})
0.011278005360845597,frozenset({'35471D'})
0.010721691195063976,frozenset({'47504K'})
0.014514742325393213,frozenset({'47559B'})
0.01845951550093562,frozenset({'47566B'})
0.01972386587771203,frozenset({'47590A'})
0.0198755879229252,frozenset({'47590B'})
0.0222019926161938,frozenset({'47591D'})
0.01239063369240884,frozenset({'47593B'})
0.012087189601982502,frozenset({'51014A'})
0.01036767308956658,frozenset({'75049L'})
0.04602235371466141,frozenset({'82494L'})
0.021696252465483234,frozenset({'84029E'})
0.02321347291761493,frozenset({'84029G'})
0.01689172103373287,frozenset({'84030E'})
0.015829666717240683,frozenset({'84032A'})
0.012896373843119405,frozenset({'84032B'})
0.014363020280180043,frozenset({'84406B'})
0.011632023466342994,frozenset({'84509A'})
0.012087189601982502,frozenset({'84510A'})
0.017245739139230262,frozenset({'84536A'})
0.02639963586709149,frozenset({'84596B'})
0.021999696555909574,frozenset({'84596F'})
0.01239063369240884,frozenset({'84596G'})
0.023112324887472818,frozenset({'84970L'})
0.027158246093157336,frozenset({'84970S'})
0.013149243918474688,frozenset({'84997A'})
0.018712385576290902,frozenset({'84997B'})
0.016942295048803926,frozenset({'84997C'})
0.02392150912860972,frozenset({'84997D'})
0.014059576189753705,frozenset({'85014A'})
0.017700905274869772,frozenset({'85014B'})
0.016335406867951246,frozenset({'85049A'})
0.011328579375916654,frozenset({'85049C'})
0.020684772164062105,frozenset({'85049E'})
0.013048095888332575,frozenset({'85049G'})
0.10564911748343701,frozenset({'85099B'})
0.04718555606129571,frozenset({'85099C'})
0.04106610023769787,frozenset({'85099F'})
0.11116168512618217,frozenset({'85123A'})
0.010418247104637637,frozenset({'85131D'})
0.010671117179992919,frozenset({'85132C'})
0.013199817933545745,frozenset({'85199S'})
0.01051939513477975,"frozenset({'20677', '20675'})"
0.010468821119708694,"frozenset({'20685', '85099B'})"
0.014615890355535326,"frozenset({'20711', '20712'})"
0.010064228999140242,"frozenset({'21928', '20711'})"
0.015071056491174835,"frozenset({'20711', '21931'})"
0.01426187225003793,"frozenset({'22386', '20711'})"
0.013452688008901027,"frozenset({'22411', '20711'})"
0.017397461184443432,"frozenset({'20711', '85099B'})"
0.010772265210135032,"frozenset({'85099C', '20711'})"
0.01426187225003793,"frozenset({'20713', '20712'})"
0.011682597481414049,"frozenset({'20719', '20712'})"
0.010114803014211297,"frozenset({'20724', '20712'})"
0.012087189601982502,"frozenset({'20725', '20712'})"
0.011986041571840389,"frozenset({'20726', '20712'})"
0.011429727406058767,"frozenset({'21731', '20712'})"
0.013958428159611591,"frozenset({'21928', '20712'})"
0.014160724219895818,"frozenset({'21929', '20712'})"
0.014110150204824761,"frozenset({'20712', '21930'})"
0.022707732766904364,"frozenset({'20712', '21931'})"
0.010974561270419259,"frozenset({'20712', '22197'})"
0.013857280129469478,"frozenset({'22379', '20712'})"
0.010266525059424467,"frozenset({'20712', '22383'})"
0.014767612400748495,"frozenset({'22385', '20712'})"
0.021696252465483234,"frozenset({'22386', '20712'})"
0.01972386587771203,"frozenset({'22411', '20712'})"
0.015323926566530116,"frozenset({'23199', '20712'})"
0.010013654984069186,"frozenset({'23201', '20712'})"
0.011126283315632429,"frozenset({'23203', '20712'})"
0.027057098063015223,"frozenset({'85099B', '20712'})"
0.015374500581601173,"frozenset({'85099C', '20712'})"
0.010873413240277146,"frozenset({'85099F', '20712'})"
0.01051939513477975,"frozenset({'20725', '20713'})"
0.01153087543620088,"frozenset({'20713', '21928'})"
0.010013654984069186,"frozenset({'20713', '21930'})"
0.01613311080766702,"frozenset({'20713', '21931'})"
0.010064228999140242,"frozenset({'20713', '22379'})"
0.014160724219895818,"frozenset({'22386', '20713'})"
0.013199817933545745,"frozenset({'20713', '22411'})"
0.010671117179992919,"frozenset({'20713', '23199'})"
0.01977443989278309,"frozenset({'20713', '85099B'})"
0.012997521873261518,"frozenset({'20713', '85099C'})"
0.010317099074495524,"frozenset({'20717', '20718'})"
0.01456531634046427,"frozenset({'85099B', '20718'})"
0.020533050118848935,"frozenset({'20723', '20719'})"
0.025539877610883527,"frozenset({'20724', '20719'})"
0.015627370656956456,"frozenset({'20725', '20719'})"
0.014160724219895818,"frozenset({'20726', '20719'})"
0.0144135942952511,"frozenset({'20727', '20719'})"
0.013300965963687857,"frozenset({'20719', '20728'})"
0.014059576189753705,"frozenset({'20719', '21212'})"
0.010569969149850807,"frozenset({'21731', '20719'})"
0.011429727406058767,"frozenset({'20719', '21931'})"
0.011682597481414049,"frozenset({'20719', '22197'})"
0.01036767308956658,"frozenset({'22326', '20719'})"
0.02306175087240176,"frozenset({'22355', '20719'})"
0.019976735953067315,"frozenset({'22356', '20719'})"
0.011834319526627219,"frozenset({'22382', '20719'})"
0.013857280129469478,"frozenset({'20719', '22383'})"
0.013149243918474688,"frozenset({'22423', '20719'})"
0.010772265210135032,"frozenset({'22661', '20719'})"
0.014666464370606383,"frozenset({'23204', '20719'})"
0.010873413240277146,"frozenset({'20719', '23205'})"
0.01137915339098771,"frozenset({'23206', '20719'})"
0.011682597481414049,"frozenset({'47566', '20719'})"
0.015071056491174835,"frozenset({'20719', '85099B'})"
0.024578971324533454,"frozenset({'20723', '20724'})"
0.015222778536388005,"frozenset({'20725', '20723'})"
0.01137915339098771,"frozenset({'20723', '20726'})"
0.014211298234966875,"frozenset({'20723', '20727'})"
0.013503262023972083,"frozenset({'20723', '20728'})"
0.012845799828048348,"frozenset({'20723', '21212'})"
0.011328579375916654,"frozenset({'20723', '22197'})"
0.020988216254488445,"frozenset({'22355', '20723'})"
0.019167551711930412,"frozenset({'20723', '22356'})"
0.011834319526627219,"frozenset({'20723', '22382'})"
0.012744651797906235,"frozenset({'20723', '22383'})"
0.011480301421129824,"frozenset({'22384', '20723'})"
0.01051939513477975,"frozenset({'22423', '20723'})"
0.013048095888332575,"frozenset({'20723', '23204'})"
0.010468821119708694,"frozenset({'20723', '23205'})"
0.011075709300561372,"frozenset({'23206', '20723'})"
0.011126283315632429,"frozenset({'20723', '47566'})"
0.01340211399382997,"frozenset({'20723', '85099B'})"
0.01992616193799626,"frozenset({'20725', '20724'})"
0.013300965963687857,"frozenset({'20726', '20724'})"
0.017802053305011886,"frozenset({'20727', '20724'})"
0.01542507459667223,"frozenset({'20724', '20728'})"
0.016183684822738076,"frozenset({'20724', '21212'})"
0.010569969149850807,"frozenset({'20724', '21232'})"
0.010772265210135032,"frozenset({'21929', '20724'})"
0.014009002174682648,"frozenset({'20724', '21931'})"
0.013503262023972083,"frozenset({'20724', '22197'})"
0.02564102564102564,"frozenset({'22355', '20724'})"
0.02639963586709149,"frozenset({'22356', '20724'})"
0.010013654984069186,"frozenset({'22379', '20724'})"
0.014666464370606383,"frozenset({'22382', '20724'})"
0.016183684822738076,"frozenset({'20724', '22383'})"
0.013907854144540535,"frozenset({'22384', '20724'})"
0.012137763617053559,"frozenset({'22386', '20724'})"
0.010114803014211297,"frozenset({'22411', '20724'})"
0.012997521873261518,"frozenset({'22423', '20724'})"
0.012137763617053559,"frozenset({'22661', '20724'})"
0.011632023466342994,"frozenset({'22666', '20724'})"
0.010772265210135032,"frozenset({'23199', '20724'})"
0.011733171496485105,"frozenset({'23203', '20724'})"
0.016638850958377586,"frozenset({'23204', '20724'})"
0.012744651797906235,"frozenset({'20724', '23205'})"
0.013756132099327365,"frozenset({'23206', '20724'})"
0.010620543164921864,"frozenset({'20724', '23209'})"
0.013503262023972083,"frozenset({'47566', '20724'})"
0.021493956405199008,"frozenset({'20724', '85099B'})"
0.010721691195063976,"frozenset({'85099F', '20724'})"
0.011480301421129824,"frozenset({'85123A', '20724'})"
0.026601931927375713,"frozenset({'20725', '20726'})"
0.03241794366054721,"frozenset({'20725', '20727'})"
0.028068578364436353,"frozenset({'20725', '20728'})"
0.010620543164921864,"frozenset({'20725', '20914'})"
0.011328579375916654,"frozenset({'20725', '21080'})"
0.017498609214585546,"frozenset({'20725', '21212'})"
0.010468821119708694,"frozenset({'20725', '21213'})"
0.011480301421129824,"frozenset({'20725', '21928'})"
0.012289485662266727,"frozenset({'20725', '21929'})"
0.010064228999140242,"frozenset({'20725', '21930'})"
0.01729631315430132,"frozenset({'20725', '21931'})"
0.01153087543620088,"frozenset({'20725', '21936'})"
0.015172204521316948,"frozenset({'20725', '22197'})"
0.01744803519951449,"frozenset({'20725', '22355'})"
0.015323926566530116,"frozenset({'20725', '22356'})"
0.012340059677337784,"frozenset({'20725', '22379'})"
0.028321448439791636,"frozenset({'20725', '22382'})"
0.033125979871542005,"frozenset({'20725', '22383'})"
0.030647853133060232,"frozenset({'20725', '22384'})"
0.01051939513477975,"frozenset({'20725', '22385'})"
0.016335406867951246,"frozenset({'22386', '20725'})"
0.0144135942952511,"frozenset({'20725', '22411'})"
0.014009002174682648,"frozenset({'22423', '20725'})"
0.011025135285490316,"frozenset({'20725', '22457'})"
0.011126283315632429,"frozenset({'20725', '22629'})"
0.010671117179992919,"frozenset({'20725', '22630'})"
0.018105497395438225,"frozenset({'20725', '22662'})"
0.012188337632124614,"frozenset({'20725', '22666'})"
0.010974561270419259,"frozenset({'20725', '22720'})"
0.010165377029282354,"frozenset({'20725', '22727'})"
0.010620543164921864,"frozenset({'20725', '22960'})"
0.01122743134577454,"frozenset({'20725', '22961'})"
0.010165377029282354,"frozenset({'20725', '22993'})"
0.01370555808425631,"frozenset({'20725', '23199'})"
0.010620543164921864,"frozenset({'20725', '23201'})"
0.011834319526627219,"frozenset({'23202', '20725'})"
0.016335406867951246,"frozenset({'20725', '23203'})"
0.01122743134577454,"frozenset({'20725', '23204'})"
0.02462954533960451,"frozenset({'23206', '20725'})"
0.015677944672027513,"frozenset({'20725', '23207'})"
0.01542507459667223,"frozenset({'23208', '20725'})"
0.023365194962828097,"frozenset({'20725', '23209'})"
0.011075709300561372,"frozenset({'20725', '23298'})"
0.01613311080766702,"frozenset({'20725', '47566'})"
0.02928235472614171,"frozenset({'20725', '85099B'})"
0.013098669903403632,"frozenset({'20725', '85099C'})"
0.01254235573762201,"frozenset({'20725', '85099F'})"
0.016689424973448642,"frozenset({'20725', '85123A'})"
0.02245486269154908,"frozenset({'20726', '20727'})"
0.022657158751833308,"frozenset({'20726', '20728'})"
0.010620543164921864,"frozenset({'20726', '21212'})"
0.011632023466342994,"frozenset({'20726', '21931'})"
0.011429727406058767,"frozenset({'22326', '20726'})"
0.01239063369240884,"frozenset({'22355', '20726'})"
0.010317099074495524,"frozenset({'20726', '22356'})"
0.02422495321903606,"frozenset({'20726', '22382'})"
0.022707732766904364,"frozenset({'20726', '22383'})"
0.02002730996813837,"frozenset({'22384', '20726'})"
0.010266525059424467,"frozenset({'22386', '20726'})"
0.01021595104435341,"frozenset({'20726', '22411'})"
0.0144135942952511,"frozenset({'20726', '22662'})"
0.010317099074495524,"frozenset({'20726', '23199'})"
0.018661811561219845,"frozenset({'23206', '20726'})"
0.01269407778283518,"frozenset({'23207', '20726'})"
0.01137915339098771,"frozenset({'23208', '20726'})"
0.015020482476103778,"frozenset({'20726', '23209'})"
0.014666464370606383,"frozenset({'20726', '85099B'})"
0.02639963586709149,"frozenset({'20727', '20728'})"
0.014110150204824761,"frozenset({'20727', '21212'})"
0.010671117179992919,"frozenset({'21213', '20727'})"
0.013149243918474688,"frozenset({'20727', '21930'})"
0.01426187225003793,"frozenset({'20727', '21931'})"
0.012997521873261518,"frozenset({'20727', '22197'})"
0.01542507459667223,"frozenset({'22355', '20727'})"
0.01370555808425631,"frozenset({'22356', '20727'})"
0.025893895716380923,"frozenset({'22382', '20727'})"
0.02953522480149699,"frozenset({'20727', '22383'})"
0.02751226419865473,"frozenset({'22384', '20727'})"
0.012946947858190462,"frozenset({'22386', '20727'})"
0.010671117179992919,"frozenset({'22411', '20727'})"
0.011935467556769332,"frozenset({'22423', '20727'})"
0.015273352551459061,"frozenset({'20727', '22662'})"
0.01137915339098771,"frozenset({'23199', '20727'})"
0.010418247104637637,"frozenset({'23202', '20727'})"
0.01355383603904314,"frozenset({'23203', '20727'})"
0.020988216254488445,"frozenset({'23206', '20727'})"
0.015323926566530116,"frozenset({'23207', '20727'})"
0.014818186415819551,"frozenset({'23208', '20727'})"
0.018965255651646185,"frozenset({'20727', '23209'})"
0.01269407778283518,"frozenset({'47566', '20727'})"
0.019015829666717242,"frozenset({'20727', '85099B'})"
0.010671117179992919,"frozenset({'85099C', '20727'})"
0.010468821119708694,"frozenset({'85099F', '20727'})"
0.0132503919486168,"frozenset({'85123A', '20727'})"
0.011581449451271937,"frozenset({'20728', '21212'})"
0.012137763617053559,"frozenset({'20728', '21931'})"
0.013756132099327365,"frozenset({'22355', '20728'})"
0.012744651797906235,"frozenset({'22356', '20728'})"
0.024427249279320284,"frozenset({'22382', '20728'})"
0.02725939412329945,"frozenset({'20728', '22383'})"
0.02538815556567036,"frozenset({'22384', '20728'})"
0.01122743134577454,"frozenset({'22386', '20728'})"
0.01036767308956658,"frozenset({'22411', '20728'})"
0.011176857330703484,"frozenset({'22423', '20728'})"
0.013907854144540535,"frozenset({'20728', '22662'})"
0.011328579375916654,"frozenset({'23199', '20728'})"
0.010873413240277146,"frozenset({'23203', '20728'})"
0.018560663531077732,"frozenset({'23206', '20728'})"
0.01426187225003793,"frozenset({'23207', '20728'})"
0.012087189601982502,"frozenset({'23208', '20728'})"
0.015121630506245891,"frozenset({'20728', '23209'})"
0.01137915339098771,"frozenset({'47566', '20728'})"
0.01643655489809336,"frozenset({'85099B', '20728'})"
0.011935467556769332,"frozenset({'85123A', '20728'})"
0.010569969149850807,"frozenset({'20914', '21212'})"
0.011075709300561372,"frozenset({'20914', '85099B'})"
0.012289485662266727,"frozenset({'85123A', '20914'})"
0.013654984069185253,"frozenset({'20971', '20972'})"
0.014969908461032721,"frozenset({'21080', '21086'})"
0.018712385576290902,"frozenset({'21094', '21080'})"
0.015273352551459061,"frozenset({'21080', '21212'})"
0.011480301421129824,"frozenset({'22090', '21080'})"
0.010671117179992919,"frozenset({'21080', '22197'})"
0.010266525059424467,"frozenset({'21080', '47566'})"
0.014514742325393213,"frozenset({'21080', '85099B'})"
0.010114803014211297,"frozenset({'21080', '85123A'})"
0.017700905274869772,"frozenset({'21094', '21086'})"
0.013098669903403632,"frozenset({'21136', '84879'})"
0.01036767308956658,"frozenset({'21154', '21212'})"
0.01658827694330653,"frozenset({'21166', '21175'})"
0.015222778536388005,"frozenset({'21166', '21181'})"
0.014919334445961665,"frozenset({'21166', '85152'})"
0.015020482476103778,"frozenset({'21181', '21175'})"
0.014818186415819551,"frozenset({'85152', '21175'})"
0.011126283315632429,"frozenset({'85123A', '21175'})"
0.010064228999140242,"frozenset({'21181', '82600'})"
0.011733171496485105,"frozenset({'21181', '85150'})"
0.012845799828048348,"frozenset({'85152', '21181'})"
0.011075709300561372,"frozenset({'21181', '85099B'})"
0.01036767308956658,"frozenset({'21181', '85123A'})"
0.018864107621504072,"frozenset({'21213', '21212'})"
0.011126283315632429,"frozenset({'21232', '21212'})"
0.01613311080766702,"frozenset({'21975', '21212'})"
0.011783745511556162,"frozenset({'21976', '21212'})"
0.02174682648055429,"frozenset({'21977', '21212'})"
0.012036615586911445,"frozenset({'22077', '21212'})"
0.015222778536388005,"frozenset({'21212', '22197'})"
0.013806706114398421,"frozenset({'22355', '21212'})"
0.013048095888332575,"frozenset({'22356', '21212'})"
0.011783745511556162,"frozenset({'22382', '21212'})"
0.012744651797906235,"frozenset({'21212', '22383'})"
0.010569969149850807,"frozenset({'22384', '21212'})"
0.015121630506245891,"frozenset({'22417', '21212'})"
0.01805492338036717,"frozenset({'22423', '21212'})"
0.010873413240277146,"frozenset({'22457', '21212'})"
0.010671117179992919,"frozenset({'22558', '21212'})"
0.013654984069185253,"frozenset({'22666', '21212'})"
0.01239063369240884,"frozenset({'22720', '21212'})"
0.010923987255348202,"frozenset({'22726', '21212'})"
0.010974561270419259,"frozenset({'22727', '21212'})"
0.01223891164719567,"frozenset({'22951', '21212'})"
0.01340211399382997,"frozenset({'22960', '21212'})"
0.013806706114398421,"frozenset({'22961', '21212'})"
0.012643503767764123,"frozenset({'22993', '21212'})"
0.011884893541698275,"frozenset({'23307', '21212'})"
0.015323926566530116,"frozenset({'47566', '21212'})"
0.010418247104637637,"frozenset({'84380', '21212'})"
0.011632023466342994,"frozenset({'84692', '21212'})"
0.02291002882718859,"frozenset({'21212', '84991'})"
0.015222778536388005,"frozenset({'84992', '21212'})"
0.016689424973448642,"frozenset({'85099B', '21212'})"
0.013452688008901027,"frozenset({'85123A', '21212'})"
0.010974561270419259,"frozenset({'21213', '21975'})"
0.010064228999140242,"frozenset({'21213', '21977'})"
0.01051939513477975,"frozenset({'22417', '21213'})"
0.012592929752693067,"frozenset({'21213', '84991'})"
0.01689172103373287,"frozenset({'21231', '21232'})"
0.01036767308956658,"frozenset({'21232', '22197'})"
0.011682597481414049,"frozenset({'22423', '21232'})"
0.01021595104435341,"frozenset({'22666', '21232'})"
0.011581449451271937,"frozenset({'21232', '85099B'})"
0.011834319526627219,"frozenset({'85123A', '21232'})"
0.01051939513477975,"frozenset({'21239', '21240'})"
0.010013654984069186,"frozenset({'21314', '85123A'})"
0.013452688008901027,"frozenset({'22111', '21485'})"
0.012340059677337784,"frozenset({'22112', '21485'})"
0.011429727406058767,"frozenset({'21559', '21558'})"
0.011025135285490316,"frozenset({'21559', '22352'})"
0.012643503767764123,"frozenset({'21668', '21669'})"
0.01051939513477975,"frozenset({'21668', '21670'})"
0.011783745511556162,"frozenset({'21668', '21671'})"
0.011783745511556162,"frozenset({'21668', '21672'})"
0.010772265210135032,"frozenset({'21669', '21670'})"
0.010418247104637637,"frozenset({'21671', '21670'})"
0.01036767308956658,"frozenset({'21673', '21670'})"
0.010923987255348202,"frozenset({'21671', '21672'})"
0.010974561270419259,"frozenset({'21731', '21931'})"
0.011581449451271937,"frozenset({'21731', '22197'})"
0.01021595104435341,"frozenset({'22386', '21731'})"
0.010569969149850807,"frozenset({'21731', '22411'})"
0.01021595104435341,"frozenset({'21731', '22697'})"
0.01051939513477975,"frozenset({'21731', '22961'})"
0.011682597481414049,"frozenset({'21731', '23084'})"
0.015071056491174835,"frozenset({'21731', '85099B'})"
0.010569969149850807,"frozenset({'21733', '22804'})"
0.024730693369746624,"frozenset({'21733', '85123A'})"
0.015020482476103778,"frozenset({'21755', '21754'})"
0.012795225812977292,"frozenset({'85123A', '21754'})"
0.01122743134577454,"frozenset({'21755', '85123A'})"
0.01729631315430132,"frozenset({'21790', '21791'})"
0.011935467556769332,"frozenset({'21790', '21889'})"
0.010418247104637637,"frozenset({'21790', '22197'})"
0.010317099074495524,"frozenset({'21790', '22961'})"
0.010721691195063976,"frozenset({'21790', '85099B'})"
0.010266525059424467,"frozenset({'21790', '85123A'})"
0.010114803014211297,"frozenset({'21899', '21900'})"
0.010569969149850807,"frozenset({'21900', '21901'})"
0.015981388762453853,"frozenset({'21914', '21915'})"
0.02017903201335154,"frozenset({'21929', '21928'})"
0.01137915339098771,"frozenset({'21928', '21930'})"
0.018004349365296112,"frozenset({'21928', '21931'})"
0.011429727406058767,"frozenset({'21928', '22385'})"
0.01931927375714358,"frozenset({'22386', '21928'})"
0.020330754058564708,"frozenset({'22411', '21928'})"
0.012643503767764123,"frozenset({'23199', '21928'})"
0.010114803014211297,"frozenset({'23201', '21928'})"
0.011884893541698275,"frozenset({'23203', '21928'})"
0.027360542153441563,"frozenset({'21928', '85099B'})"
0.015475648611743286,"frozenset({'85099C', '21928'})"
0.012340059677337784,"frozenset({'85099F', '21928'})"
0.012592929752693067,"frozenset({'21929', '21930'})"
0.018510089516006675,"frozenset({'21929', '21931'})"
0.010114803014211297,"frozenset({'22355', '21929'})"
0.01021595104435341,"frozenset({'22384', '21929'})"
0.010418247104637637,"frozenset({'21929', '22385'})"
0.019167551711930412,"frozenset({'22386', '21929'})"
0.021089364284630558,"frozenset({'22411', '21929'})"
0.01269407778283518,"frozenset({'23199', '21929'})"
0.01051939513477975,"frozenset({'23201', '21929'})"
0.01021595104435341,"frozenset({'23202', '21929'})"
0.01223891164719567,"frozenset({'23203', '21929'})"
0.010165377029282354,"frozenset({'47566', '21929'})"
0.026197339806807263,"frozenset({'21929', '85099B'})"
0.013907854144540535,"frozenset({'85099C', '21929'})"
0.014110150204824761,"frozenset({'85099F', '21929'})"
0.018560663531077732,"frozenset({'21931', '21930'})"
0.011328579375916654,"frozenset({'22385', '21930'})"
0.0167399989885197,"frozenset({'22386', '21930'})"
0.015222778536388005,"frozenset({'22411', '21930'})"
0.012289485662266727,"frozenset({'23199', '21930'})"
0.01036767308956658,"frozenset({'23203', '21930'})"
0.020937642239417388,"frozenset({'85099B', '21930'})"
0.01340211399382997,"frozenset({'85099C', '21930'})"
0.010114803014211297,"frozenset({'85099F', '21930'})"
0.011884893541698275,"frozenset({'21935', '21931'})"
0.013806706114398421,"frozenset({'22197', '21931'})"
0.014211298234966875,"frozenset({'22355', '21931'})"
0.010772265210135032,"frozenset({'22356', '21931'})"
0.014969908461032721,"frozenset({'22379', '21931'})"
0.01051939513477975,"frozenset({'22382', '21931'})"
0.018408941485864562,"frozenset({'22383', '21931'})"
0.012441207707479897,"frozenset({'22384', '21931'})"
0.01744803519951449,"frozenset({'22385', '21931'})"
0.026045617761594093,"frozenset({'22386', '21931'})"
0.0265007838972336,"frozenset({'22411', '21931'})"
0.010013654984069186,"frozenset({'22457', '21931'})"
0.011632023466342994,"frozenset({'22663', '21931'})"
0.010114803014211297,"frozenset({'22697', '21931'})"
0.01036767308956658,"frozenset({'22961', '21931'})"
0.019015829666717242,"frozenset({'23199', '21931'})"
0.014767612400748495,"frozenset({'23201', '21931'})"
0.013503262023972083,"frozenset({'23202', '21931'})"
0.015829666717240683,"frozenset({'23203', '21931'})"
0.010013654984069186,"frozenset({'23206', '21931'})"
0.010468821119708694,"frozenset({'82482', '21931'})"
0.0366155869114449,"frozenset({'85099B', '21931'})"
0.021342234359985838,"frozenset({'85099C', '21931'})"
0.015374500581601173,"frozenset({'85099F', '21931'})"
0.012491781722550954,"frozenset({'85123A', '21931'})"
0.014160724219895818,"frozenset({'21933', '21932'})"
0.012896373843119405,"frozenset({'21934', '21935'})"
0.010569969149850807,"frozenset({'21935', '22197'})"
0.01036767308956658,"frozenset({'22355', '21935'})"
0.010468821119708694,"frozenset({'21935', '22379'})"
0.010165377029282354,"frozenset({'21935', '22411'})"
0.011025135285490316,"frozenset({'22961', '21935'})"
0.01426187225003793,"frozenset({'21935', '85099B'})"
0.012137763617053559,"frozenset({'21936', '85099B'})"
0.012036615586911445,"frozenset({'21977', '21975'})"
0.010822839225206089,"frozenset({'22417', '21975'})"
0.013149243918474688,"frozenset({'21975', '84991'})"
0.01137915339098771,"frozenset({'21975', '84992'})"
0.011176857330703484,"frozenset({'22423', '21977'})"
0.01051939513477975,"frozenset({'21977', '22951'})"
0.010418247104637637,"frozenset({'22960', '21977'})"
0.010974561270419259,"frozenset({'22961', '21977'})"
0.017903201335154,"frozenset({'21977', '84991'})"
0.012441207707479897,"frozenset({'21977', '84992'})"
0.011733171496485105,"frozenset({'21977', '85099B'})"
0.010114803014211297,"frozenset({'85123A', '21977'})"
0.010822839225206089,"frozenset({'21990', '21993'})"
0.011278005360845597,"frozenset({'21993', '21992'})"
0.01223891164719567,"frozenset({'22423', '22077'})"
0.010013654984069186,"frozenset({'22077', '22457'})"
0.010620543164921864,"frozenset({'22666', '22077'})"
0.010266525059424467,"frozenset({'22720', '22077'})"
0.010468821119708694,"frozenset({'22077', '22960'})"
0.011935467556769332,"frozenset({'22077', '22961'})"
0.010974561270419259,"frozenset({'22077', '85099B'})"
0.011429727406058767,"frozenset({'22077', '85123A'})"
0.010721691195063976,"frozenset({'22144', '22086'})"
0.01269407778283518,"frozenset({'22086', '22197'})"
0.012845799828048348,"frozenset({'22086', '22909'})"
0.027916856319223183,"frozenset({'22086', '22910'})"
0.01370555808425631,"frozenset({'22952', '22086'})"
0.013098669903403632,"frozenset({'23344', '22086'})"
0.010569969149850807,"frozenset({'22086', '85099B'})"
0.012340059677337784,"frozenset({'22090', '47566'})"
0.011884893541698275,"frozenset({'22090', '85099B'})"
0.01572851868709857,"frozenset({'22112', '22111'})"
0.011480301421129824,"frozenset({'22835', '22111'})"
